pair_id,cell_id,run_id,train_seed,eval_seed,arm_id,arm_mode,family,success,final_distance,first_action_mse,total_reward,steps
22:1003,22:1003:state_only,visual-beta1-state-only-seed-22,22,1003,state_only,state_only,waypoint_reach,0,0.2926689386367798,0.0001982505345949903,-6.138105168938637,24
22:1004,22:1004:state_only,visual-beta1-state-only-seed-22,22,1004,state_only,state_only,direct_reach,0,0.2846454381942749,0.008412775583565235,-8.995690524578094,24
22:1005,22:1005:state_only,visual-beta1-state-only-seed-22,22,1005,state_only,state_only,waypoint_reach,0,0.2905844449996948,1.5141479707381222e-05,-6.907242462038994,24
22:1006,22:1006:state_only,visual-beta1-state-only-seed-22,22,1006,state_only,state_only,direct_reach,0,0.3526950478553772,0.00038944632979109883,-7.417899087071419,24
22:1007,22:1007:state_only,visual-beta1-state-only-seed-22,22,1007,state_only,state_only,waypoint_reach,0,0.3070225417613983,0.00012365452130325139,-7.3319064527750015,24
22:1008,22:1008:state_only,visual-beta1-state-only-seed-22,22,1008,state_only,state_only,direct_reach,0,0.3495400846004486,0.004732838831841946,-9.698473960161209,24
22:1009,22:1009:state_only,visual-beta1-state-only-seed-22,22,1009,state_only,state_only,waypoint_reach,0,0.3047223687171936,0.00011350150452926755,-8.492531657218933,24
22:1010,22:1010:state_only,visual-beta1-state-only-seed-22,22,1010,state_only,state_only,direct_reach,0,0.41569939255714417,0.0007331434171646833,-8.778070241212845,24
22:1011,22:1011:state_only,visual-beta1-state-only-seed-22,22,1011,state_only,state_only,waypoint_reach,0,0.2586553990840912,0.00024014388327486813,-6.033501207828522,24
22:1012,22:1012:state_only,visual-beta1-state-only-seed-22,22,1012,state_only,state_only,direct_reach,1,0.02284390851855278,0.00032818448380567133,-1.1815445609390736,5
22:1013,22:1013:state_only,visual-beta1-state-only-seed-22,22,1013,state_only,state_only,waypoint_reach,0,0.15289941430091858,0.00013978773495182395,-4.546340435743332,24
22:1014,22:1014:state_only,visual-beta1-state-only-seed-22,22,1014,state_only,state_only,direct_reach,0,0.347463995218277,0.000536083010956645,-7.149157218635082,24
22:1015,22:1015:state_only,visual-beta1-state-only-seed-22,22,1015,state_only,state_only,waypoint_reach,0,0.2770520746707916,0.00011886599531862885,-6.638103157281876,24
22:1016,22:1016:state_only,visual-beta1-state-only-seed-22,22,1016,state_only,state_only,direct_reach,0,0.43612387776374817,0.0005356826586648822,-8.370213001966476,24
22:1017,22:1017:state_only,visual-beta1-state-only-seed-22,22,1017,state_only,state_only,waypoint_reach,0,0.3999013900756836,0.00012466771295294166,-10.850357949733734,24
22:1018,22:1018:state_only,visual-beta1-state-only-seed-22,22,1018,state_only,state_only,direct_reach,0,0.3227015435695648,0.004454554989933968,-9.038742005825043,24
22:1019,22:1019:state_only,visual-beta1-state-only-seed-22,22,1019,state_only,state_only,waypoint_reach,0,0.2997584342956543,0.0001982505345949903,-8.326306760311127,24
22:1020,22:1020:state_only,visual-beta1-state-only-seed-22,22,1020,state_only,state_only,direct_reach,0,0.37369298934936523,0.008205740712583065,-10.112119942903519,24
22:1021,22:1021:state_only,visual-beta1-state-only-seed-22,22,1021,state_only,state_only,waypoint_reach,0,0.25721508264541626,0.00015496819105464965,-7.286007195711136,24
22:1022,22:1022:state_only,visual-beta1-state-only-seed-22,22,1022,state_only,state_only,direct_reach,0,0.49116477370262146,0.00038944632979109883,-10.35240712761879,24
22:1023,22:1023:state_only,visual-beta1-state-only-seed-22,22,1023,state_only,state_only,waypoint_reach,0,0.5655183792114258,0.00012365452130325139,-10.98968493938446,24
33:1000,33:1000:control,visual-beta1-image-seed-33,33,1000,control,none,direct_reach,0,0.85166996717453,0.0009889916982501745,-15.22823441028595,24
33:1001,33:1001:control,visual-beta1-image-seed-33,33,1001,control,none,waypoint_reach,0,0.2985413372516632,0.0010009482502937317,-6.250223442912102,24
33:1002,33:1002:control,visual-beta1-image-seed-33,33,1002,control,none,direct_reach,0,0.853408932685852,0.0019942941144108772,-17.181829184293747,24
33:1003,33:1003:control,visual-beta1-image-seed-33,33,1003,control,none,waypoint_reach,0,0.6321215033531189,0.000257094856351614,-9.120208516716957,24
33:1004,33:1004:control,visual-beta1-image-seed-33,33,1004,control,none,direct_reach,0,0.3666859269142151,0.003914475906640291,-7.564646005630493,24
33:1005,33:1005:control,visual-beta1-image-seed-33,33,1005,control,none,waypoint_reach,0,0.5145916938781738,0.000598497164901346,-7.042226999998093,24
33:1006,33:1006:control,visual-beta1-image-seed-33,33,1006,control,none,direct_reach,0,0.6461470723152161,0.0017990823835134506,-11.950231462717056,24
33:1007,33:1007:control,visual-beta1-image-seed-33,33,1007,control,none,waypoint_reach,0,0.32514381408691406,0.0007750170771032572,-6.7732221484184265,24
33:1008,33:1008:control,visual-beta1-image-seed-33,33,1008,control,none,direct_reach,0,0.2844659984111786,0.0011737106833606958,-6.381116300821304,24
33:1009,33:1009:control,visual-beta1-image-seed-33,33,1009,control,none,waypoint_reach,0,0.4051438868045807,0.00056756183039397,-6.948725491762161,24
33:1010,33:1010:control,visual-beta1-image-seed-33,33,1010,control,none,direct_reach,0,0.85309237241745,0.0013795712729915977,-16.264932870864868,24
33:1011,33:1011:control,visual-beta1-image-seed-33,33,1011,control,none,waypoint_reach,0,0.5188958048820496,0.00025613242178224027,-9.98508994281292,24
33:1012,33:1012:control,visual-beta1-image-seed-33,33,1012,control,none,direct_reach,0,0.622658371925354,0.0017990065971389413,-11.512086167931557,24
33:1013,33:1013:control,visual-beta1-image-seed-33,33,1013,control,none,waypoint_reach,0,0.45089834928512573,0.0008948176400735974,-9.009764075279236,24
33:1014,33:1014:control,visual-beta1-image-seed-33,33,1014,control,none,direct_reach,0,0.7224674820899963,0.0015422473661601543,-13.3355593085289,24
33:1015,33:1015:control,visual-beta1-image-seed-33,33,1015,control,none,waypoint_reach,0,0.5344923138618469,0.0006897265557199717,-7.256577428430319,24
33:1016,33:1016:control,visual-beta1-image-seed-33,33,1016,control,none,direct_reach,0,0.8425254821777344,0.0009909652872011065,-14.725247025489807,24
33:1017,33:1017:control,visual-beta1-image-seed-33,33,1017,control,none,waypoint_reach,0,0.23898741602897644,0.0010155458003282547,-6.370853930711746,24
33:1018,33:1018:control,visual-beta1-image-seed-33,33,1018,control,none,direct_reach,0,0.2222949117422104,0.0009273250470869243,-5.18601793050766,24
33:1019,33:1019:control,visual-beta1-image-seed-33,33,1019,control,none,waypoint_reach,0,0.41522109508514404,0.00027187468367628753,-6.940825745463371,24
33:1020,33:1020:control,visual-beta1-image-seed-33,33,1020,control,none,direct_reach,0,0.4411410987377167,0.0037812571972608566,-8.82690343260765,24
33:1021,33:1021:control,visual-beta1-image-seed-33,33,1021,control,none,waypoint_reach,0,0.26022231578826904,0.0009727607830427587,-6.259718641638756,24
33:1022,33:1022:control,visual-beta1-image-seed-33,33,1022,control,none,direct_reach,0,0.8743863105773926,0.001772597897797823,-17.178939402103424,24
33:1023,33:1023:control,visual-beta1-image-seed-33,33,1023,control,none,waypoint_reach,0,0.7635425925254822,0.0007461040513589978,-12.537171989679337,24
33:1000,33:1000:occlusion,visual-beta1-image-seed-33,33,1000,occlusion,occlusion,direct_reach,0,0.85166996717453,0.0005694935680367053,-14.389845818281174,24
33:1001,33:1001:occlusion,visual-beta1-image-seed-33,33,1001,occlusion,occlusion,waypoint_reach,0,0.24727851152420044,0.0010307575576007366,-6.58868645131588,24
33:1002,33:1002:occlusion,visual-beta1-image-seed-33,33,1002,occlusion,occlusion,direct_reach,0,0.853408932685852,0.0014238512376323342,-16.37725967168808,24
33:1003,33:1003:occlusion,visual-beta1-image-seed-33,33,1003,occlusion,occlusion,waypoint_reach,0,0.5501695275306702,0.0003508481604512781,-7.812694188207388,24
33:1004,33:1004:occlusion,visual-beta1-image-seed-33,33,1004,occlusion,occlusion,direct_reach,0,0.3666859269142151,0.004428103566169739,-7.495606169104576,24
33:1005,33:1005:occlusion,visual-beta1-image-seed-33,33,1005,occlusion,occlusion,waypoint_reach,0,0.4291880130767822,0.0005293656140565872,-6.064420737326145,24
33:1006,33:1006:occlusion,visual-beta1-image-seed-33,33,1006,occlusion,occlusion,direct_reach,0,0.6461470723152161,0.0012187049724161625,-11.182930082082748,24
33:1007,33:1007:occlusion,visual-beta1-image-seed-33,33,1007,occlusion,occlusion,waypoint_reach,0,0.3158295750617981,0.0008879243396222591,-6.606549516320229,24
33:1008,33:1008:occlusion,visual-beta1-image-seed-33,33,1008,occlusion,occlusion,direct_reach,0,0.2844659984111786,0.0013451267732307315,-6.486599802970886,24
33:1009,33:1009:occlusion,visual-beta1-image-seed-33,33,1009,occlusion,occlusion,waypoint_reach,0,0.33916547894477844,0.0007222684798762202,-6.645380884408951,24
33:1010,33:1010:occlusion,visual-beta1-image-seed-33,33,1010,occlusion,occlusion,direct_reach,0,0.85309237241745,0.0008423734689131379,-15.366239726543427,24
33:1011,33:1011:occlusion,visual-beta1-image-seed-33,33,1011,occlusion,occlusion,waypoint_reach,0,0.4945813715457916,0.00029862605151720345,-9.355725899338722,24
33:1012,33:1012:occlusion,visual-beta1-image-seed-33,33,1012,occlusion,occlusion,direct_reach,0,0.622658371925354,0.0012504342012107372,-10.665436029434204,24
33:1013,33:1013:occlusion,visual-beta1-image-seed-33,33,1013,occlusion,occlusion,waypoint_reach,0,0.423064261674881,0.001015721121802926,-8.408858999609947,24
33:1014,33:1014:occlusion,visual-beta1-image-seed-33,33,1014,occlusion,occlusion,direct_reach,0,0.7224674820899963,0.0009864289313554764,-12.466245993971825,24
33:1015,33:1015:occlusion,visual-beta1-image-seed-33,33,1015,occlusion,occlusion,waypoint_reach,0,0.4479709267616272,0.0008277790620923042,-6.247079238295555,24
33:1016,33:1016:occlusion,visual-beta1-image-seed-33,33,1016,occlusion,occlusion,direct_reach,0,0.8425254821777344,0.0005694935680367053,-13.878281459212303,24
33:1017,33:1017:occlusion,visual-beta1-image-seed-33,33,1017,occlusion,occlusion,waypoint_reach,0,0.20122481882572174,0.0010307575576007366,-7.172781333327293,24
33:1018,33:1018:occlusion,visual-beta1-image-seed-33,33,1018,occlusion,occlusion,direct_reach,0,0.2222949117422104,0.001114098820835352,-5.299702733755112,24
33:1019,33:1019:occlusion,visual-beta1-image-seed-33,33,1019,occlusion,occlusion,waypoint_reach,0,0.34377461671829224,0.0003508481604512781,-6.650398597121239,24
33:1020,33:1020:occlusion,visual-beta1-image-seed-33,33,1020,occlusion,occlusion,direct_reach,0,0.4411410987377167,0.0042747799307107925,-8.746652603149414,24
33:1021,33:1021:occlusion,visual-beta1-image-seed-33,33,1021,occlusion,occlusion,waypoint_reach,0,0.2543206512928009,0.0010960146319121122,-6.295032471418381,24
33:1022,33:1022:occlusion,visual-beta1-image-seed-33,33,1022,occlusion,occlusion,direct_reach,0,0.8743863105773926,0.0012187049724161625,-16.34343546628952,24
33:1023,33:1023:occlusion,visual-beta1-image-seed-33,33,1023,occlusion,occlusion,waypoint_reach,0,0.6692621111869812,0.0008879243396222591,-11.193963319063187,24
33:1000,33:1000:shuffle,visual-beta1-image-seed-33,33,1000,shuffle,shuffle,direct_reach,0,0.85166996717453,0.0010187060106545687,-15.307725936174393,24
33:1001,33:1001:shuffle,visual-beta1-image-seed-33,33,1001,shuffle,shuffle,waypoint_reach,0,0.2923513948917389,0.0009785210713744164,-6.274310931563377,24
33:1002,33:1002:shuffle,visual-beta1-image-seed-33,33,1002,shuffle,shuffle,direct_reach,0,0.853408932685852,0.001991749508306384,-17.178646594285965,24
33:1003,33:1003:shuffle,visual-beta1-image-seed-33,33,1003,shuffle,shuffle,waypoint_reach,0,0.6525217890739441,0.00028106014360673726,-9.422689199447632,24
33:1004,33:1004:shuffle,visual-beta1-image-seed-33,33,1004,shuffle,shuffle,direct_reach,0,0.3666859269142151,0.003993114456534386,-7.556884288787842,24
33:1005,33:1005:shuffle,visual-beta1-image-seed-33,33,1005,shuffle,shuffle,waypoint_reach,0,0.5111215114593506,0.000591535004787147,-7.005584180355072,24
33:1006,33:1006:shuffle,visual-beta1-image-seed-33,33,1006,shuffle,shuffle,direct_reach,0,0.6461470723152161,0.001760338549502194,-11.899186372756958,24
33:1007,33:1007:shuffle,visual-beta1-image-seed-33,33,1007,shuffle,shuffle,waypoint_reach,0,0.323300302028656,0.0007568006403744221,-6.77234959602356,24
33:1008,33:1008:shuffle,visual-beta1-image-seed-33,33,1008,shuffle,shuffle,direct_reach,0,0.2844659984111786,0.0012130013201385736,-6.396365761756897,24
33:1009,33:1009:shuffle,visual-beta1-image-seed-33,33,1009,shuffle,shuffle,waypoint_reach,0,0.4130536913871765,0.0005803435924462974,-6.972415402531624,24
33:1010,33:1010:shuffle,visual-beta1-image-seed-33,33,1010,shuffle,shuffle,direct_reach,0,0.85309237241745,0.0014543645083904266,-16.416052401065826,24
33:1011,33:1011:shuffle,visual-beta1-image-seed-33,33,1011,shuffle,shuffle,waypoint_reach,0,0.5198717713356018,0.0002604725304991007,-10.005402103066444,24
33:1012,33:1012:shuffle,visual-beta1-image-seed-33,33,1012,shuffle,shuffle,direct_reach,0,0.622658371925354,0.0018659981433302164,-11.598597034811974,24
33:1013,33:1013:shuffle,visual-beta1-image-seed-33,33,1013,shuffle,shuffle,waypoint_reach,0,0.45219025015830994,0.00090203364379704,-9.031489327549934,24
33:1014,33:1014:shuffle,visual-beta1-image-seed-33,33,1014,shuffle,shuffle,direct_reach,0,0.7224674820899963,0.0015268763527274132,-13.311083823442459,24
33:1015,33:1015:shuffle,visual-beta1-image-seed-33,33,1015,shuffle,shuffle,waypoint_reach,0,0.5431807041168213,0.0007002808852121234,-7.322012268006802,24
33:1016,33:1016:shuffle,visual-beta1-image-seed-33,33,1016,shuffle,shuffle,direct_reach,0,0.8425254821777344,0.0010175334755331278,-14.793033093214035,24
33:1017,33:1017:shuffle,visual-beta1-image-seed-33,33,1017,shuffle,shuffle,waypoint_reach,0,0.23696643114089966,0.0010044368682429194,-6.386146813631058,24
33:1018,33:1018:shuffle,visual-beta1-image-seed-33,33,1018,shuffle,shuffle,direct_reach,0,0.2222949117422104,0.0009378872346132994,-5.1911584585905075,24
33:1019,33:1019:shuffle,visual-beta1-image-seed-33,33,1019,shuffle,shuffle,waypoint_reach,0,0.41151663661003113,0.00026538351085036993,-6.9335924088954926,24
33:1020,33:1020:shuffle,visual-beta1-image-seed-33,33,1020,shuffle,shuffle,direct_reach,0,0.4411410987377167,0.0037676477804780006,-8.826857909560204,24
33:1021,33:1021:shuffle,visual-beta1-image-seed-33,33,1021,shuffle,shuffle,waypoint_reach,0,0.258096843957901,0.0009357809321954846,-6.294196084141731,24
33:1022,33:1022:shuffle,visual-beta1-image-seed-33,33,1022,shuffle,shuffle,direct_reach,0,0.8743863105773926,0.0017790098208934069,-17.18765115737915,24
33:1023,33:1023:shuffle,visual-beta1-image-seed-33,33,1023,shuffle,shuffle,waypoint_reach,0,0.7728641033172607,0.0007611509645357728,-12.669751524925232,24
33:1000,33:1000:state_only,visual-beta1-state-only-seed-33,33,1000,state_only,state_only,direct_reach,0,0.7647138833999634,0.0008802477386780083,-13.970183700323105,24
33:1001,33:1001:state_only,visual-beta1-state-only-seed-33,33,1001,state_only,state_only,waypoint_reach,0,0.2520922124385834,0.0008212690590880811,-6.085386469960213,24
33:1002,33:1002:state_only,visual-beta1-state-only-seed-33,33,1002,state_only,state_only,direct_reach,0,0.7799234986305237,0.0007425637450069189,-15.249220341444016,24
33:1003,33:1003:state_only,visual-beta1-state-only-seed-33,33,1003,state_only,state_only,waypoint_reach,0,0.5749804377555847,0.00028545339591801167,-9.325474634766579,24
33:1004,33:1004:state_only,visual-beta1-state-only-seed-33,33,1004,state_only,state_only,direct_reach,0,0.3019644618034363,0.004142535384744406,-6.821907058358192,24
33:1005,33:1005:state_only,visual-beta1-state-only-seed-33,33,1005,state_only,state_only,waypoint_reach,0,0.43842750787734985,0.0005934442742727697,-6.667154148221016,24
33:1006,33:1006:state_only,visual-beta1-state-only-seed-33,33,1006,state_only,state_only,direct_reach,0,0.5782437324523926,0.0007576125208288431,-10.393868118524551,24
33:1007,33:1007:state_only,visual-beta1-state-only-seed-33,33,1007,state_only,state_only,waypoint_reach,0,0.4174487292766571,0.0008158258278854191,-7.708441823720932,24
33:1008,33:1008:state_only,visual-beta1-state-only-seed-33,33,1008,state_only,state_only,direct_reach,0,0.24046671390533447,0.0019747389014810324,-6.178420916199684,24
33:1009,33:1009:state_only,visual-beta1-state-only-seed-33,33,1009,state_only,state_only,waypoint_reach,0,0.3500075042247772,0.0006886166520416737,-6.488210305571556,24
33:1010,33:1010:state_only,visual-beta1-state-only-seed-33,33,1010,state_only,state_only,direct_reach,0,0.7677041292190552,0.0006496403366327286,-14.657685101032257,24
33:1011,33:1011:state_only,visual-beta1-state-only-seed-33,33,1011,state_only,state_only,waypoint_reach,0,0.6799471974372864,0.00021550148085225374,-11.724417731165886,24
33:1012,33:1012:state_only,visual-beta1-state-only-seed-33,33,1012,state_only,state_only,direct_reach,0,0.5452483892440796,0.0008604703471064568,-9.721859082579613,24
33:1013,33:1013:state_only,visual-beta1-state-only-seed-33,33,1013,state_only,state_only,waypoint_reach,0,0.6240027546882629,0.0009290038724429905,-11.126103430986404,24
33:1014,33:1014:state_only,visual-beta1-state-only-seed-33,33,1014,state_only,state_only,direct_reach,0,0.6451219320297241,0.0006813466316089034,-11.719304248690605,24
33:1015,33:1015:state_only,visual-beta1-state-only-seed-33,33,1015,state_only,state_only,waypoint_reach,0,0.4608418643474579,0.0007771176751703024,-6.936271715909243,24
33:1016,33:1016:state_only,visual-beta1-state-only-seed-33,33,1016,state_only,state_only,direct_reach,0,0.759308934211731,0.0008802477386780083,-13.532606422901154,24
33:1017,33:1017:state_only,visual-beta1-state-only-seed-33,33,1017,state_only,state_only,waypoint_reach,0,0.20260728895664215,0.0008212690590880811,-6.3352217972278595,24
33:1018,33:1018:state_only,visual-beta1-state-only-seed-33,33,1018,state_only,state_only,direct_reach,0,0.17218412458896637,0.0018964301561936736,-4.95239831507206,24
33:1019,33:1019:state_only,visual-beta1-state-only-seed-33,33,1019,state_only,state_only,waypoint_reach,0,0.3614688515663147,0.00028545339591801167,-6.563846111297607,24
33:1020,33:1020:state_only,visual-beta1-state-only-seed-33,33,1020,state_only,state_only,direct_reach,0,0.3886282444000244,0.003997243475168943,-8.239840999245644,24
33:1021,33:1021:state_only,visual-beta1-state-only-seed-33,33,1021,state_only,state_only,waypoint_reach,0,0.3486078977584839,0.0010119437938556075,-7.013355225324631,24
33:1022,33:1022:state_only,visual-beta1-state-only-seed-33,33,1022,state_only,state_only,direct_reach,0,0.7998563051223755,0.0007576125208288431,-15.416729271411896,24
33:1023,33:1023:state_only,visual-beta1-state-only-seed-33,33,1023,state_only,state_only,waypoint_reach,0,0.6850780248641968,0.0008158258278854191,-12.539614081382751,24
44:1000,44:1000:control,visual-beta1-image-seed-44,44,1000,control,none,direct_reach,0,0.6811996102333069,0.0008987800683826208,-12.208391040563583,24
44:1001,44:1001:control,visual-beta1-image-seed-44,44,1001,control,none,waypoint_reach,0,0.15633201599121094,0.0024633833672851324,-6.3872461169958115,24
44:1002,44:1002:control,visual-beta1-image-seed-44,44,1002,control,none,direct_reach,0,0.7034322619438171,0.0017614222597330809,-13.384956568479538,24
44:1003,44:1003:control,visual-beta1-image-seed-44,44,1003,control,none,waypoint_reach,0,0.3357631266117096,0.0012486123014241457,-6.345982156693935,24
44:1004,44:1004:control,visual-beta1-image-seed-44,44,1004,control,none,direct_reach,0,0.2689386010169983,0.00329875317402184,-6.771059945225716,24
44:1005,44:1005:control,visual-beta1-image-seed-44,44,1005,control,none,waypoint_reach,0,0.45703521370887756,0.0014386149123311043,-6.867893986403942,24
44:1006,44:1006:control,visual-beta1-image-seed-44,44,1006,control,none,direct_reach,0,0.5174692869186401,0.0016275531379505992,-8.641610011458397,24
44:1007,44:1007:control,visual-beta1-image-seed-44,44,1007,control,none,waypoint_reach,0,0.3255615234375,0.0021557232830673456,-5.5078985914587975,24
44:1008,44:1008:control,visual-beta1-image-seed-44,44,1008,control,none,direct_reach,0,0.22563929855823517,0.0009380552219226956,-6.300080671906471,24
44:1009,44:1009:control,visual-beta1-image-seed-44,44,1009,control,none,waypoint_reach,0,0.16158628463745117,0.0018296989146620035,-5.436281718313694,24
44:1010,44:1010:control,visual-beta1-image-seed-44,44,1010,control,none,direct_reach,0,0.6829370856285095,0.0009275433258153498,-12.929616004228592,24
44:1011,44:1011:control,visual-beta1-image-seed-44,44,1011,control,none,waypoint_reach,0,0.2821725308895111,0.0012340799439698458,-5.857734531164169,24
44:1012,44:1012:control,visual-beta1-image-seed-44,44,1012,control,none,direct_reach,0,0.47319844365119934,0.0017637177370488644,-8.220238253474236,24
44:1013,44:1013:control,visual-beta1-image-seed-44,44,1013,control,none,waypoint_reach,0,0.25498101115226746,0.0022538567427545786,-5.957287594676018,24
44:1014,44:1014:control,visual-beta1-image-seed-44,44,1014,control,none,direct_reach,0,0.5713788270950317,0.0012336574727669358,-9.897891387343407,24
44:1015,44:1015:control,visual-beta1-image-seed-44,44,1015,control,none,waypoint_reach,0,0.4787779748439789,0.0019556605257093906,-7.4245892614126205,24
44:1016,44:1016:control,visual-beta1-image-seed-44,44,1016,control,none,direct_reach,0,0.6806686520576477,0.0009018511627800763,-11.514369204640388,24
44:1017,44:1017:control,visual-beta1-image-seed-44,44,1017,control,none,waypoint_reach,0,0.16478516161441803,0.0025218455120921135,-7.446920916438103,24
44:1018,44:1018:control,visual-beta1-image-seed-44,44,1018,control,none,direct_reach,0,0.15445837378501892,0.0009354577050544322,-5.265701442956924,24
44:1019,44:1019:control,visual-beta1-image-seed-44,44,1019,control,none,waypoint_reach,0,0.15818053483963013,0.0013118342030793428,-5.668491132557392,24
44:1020,44:1020:control,visual-beta1-image-seed-44,44,1020,control,none,direct_reach,0,0.36248502135276794,0.0032151786144822836,-7.888373076915741,24
44:1021,44:1021:control,visual-beta1-image-seed-44,44,1021,control,none,waypoint_reach,0,0.2580975294113159,0.002489660168066621,-5.509648069739342,24
44:1022,44:1022:control,visual-beta1-image-seed-44,44,1022,control,none,direct_reach,0,0.7235111594200134,0.0015741020906716585,-13.46460646390915,24
44:1023,44:1023:control,visual-beta1-image-seed-44,44,1023,control,none,waypoint_reach,0,0.7128839492797852,0.002002872060984373,-13.491948127746582,24
44:1000,44:1000:occlusion,visual-beta1-image-seed-44,44,1000,occlusion,occlusion,direct_reach,0,0.85166996717453,0.0036514271050691605,-17.375773787498474,24
44:1001,44:1001:occlusion,visual-beta1-image-seed-44,44,1001,occlusion,occlusion,waypoint_reach,0,0.19239799678325653,0.005051231011748314,-3.972172450274229,24
44:1002,44:1002:occlusion,visual-beta1-image-seed-44,44,1002,occlusion,occlusion,direct_reach,0,0.853408932685852,0.005139764863997698,-18.21659028530121,24
44:1003,44:1003:occlusion,visual-beta1-image-seed-44,44,1003,occlusion,occlusion,waypoint_reach,0,0.606372594833374,0.0033991809468716383,-11.483252078294754,24
44:1004,44:1004:occlusion,visual-beta1-image-seed-44,44,1004,occlusion,occlusion,direct_reach,1,0.012851067818701267,0.0009419877314940095,-2.0009754011407495,8
44:1005,44:1005:occlusion,visual-beta1-image-seed-44,44,1005,occlusion,occlusion,waypoint_reach,0,0.4503463804721832,0.0040438477881252766,-7.214960217475891,24
44:1006,44:1006:occlusion,visual-beta1-image-seed-44,44,1006,occlusion,occlusion,direct_reach,0,0.6461470723152161,0.004836638458073139,-12.693129867315292,24
44:1007,44:1007:occlusion,visual-beta1-image-seed-44,44,1007,occlusion,occlusion,waypoint_reach,0,0.3703104257583618,0.004574653692543507,-6.386906862258911,24
44:1008,44:1008:occlusion,visual-beta1-image-seed-44,44,1008,occlusion,occlusion,direct_reach,1,0.047837868332862854,0.00021274435857776552,-1.648726150393486,7
44:1009,44:1009:occlusion,visual-beta1-image-seed-44,44,1009,occlusion,occlusion,waypoint_reach,0,0.3357130289077759,0.0041488539427518845,-5.519317448139191,24
44:1010,44:1010:occlusion,visual-beta1-image-seed-44,44,1010,occlusion,occlusion,direct_reach,0,0.85309237241745,0.003757283091545105,-18.27424144744873,24
44:1011,44:1011:occlusion,visual-beta1-image-seed-44,44,1011,occlusion,occlusion,waypoint_reach,0,0.5449060797691345,0.00336294062435627,-10.670988202095032,24
44:1012,44:1012:occlusion,visual-beta1-image-seed-44,44,1012,occlusion,occlusion,direct_reach,0,0.622658371925354,0.005034778732806444,-12.949806123971939,24
44:1013,44:1013:occlusion,visual-beta1-image-seed-44,44,1013,occlusion,occlusion,waypoint_reach,0,0.6125350594520569,0.004840914160013199,-13.02443054318428,24
44:1014,44:1014:occlusion,visual-beta1-image-seed-44,44,1014,occlusion,occlusion,direct_reach,0,0.7224674820899963,0.0042547378689050674,-14.715827018022537,24
44:1015,44:1015:occlusion,visual-beta1-image-seed-44,44,1015,occlusion,occlusion,waypoint_reach,0,0.4786578118801117,0.004410814493894577,-7.923435851931572,24
44:1016,44:1016:occlusion,visual-beta1-image-seed-44,44,1016,occlusion,occlusion,direct_reach,0,0.8425254821777344,0.0036514271050691605,-16.502178966999054,24
44:1017,44:1017:occlusion,visual-beta1-image-seed-44,44,1017,occlusion,occlusion,waypoint_reach,0,0.12755975127220154,0.005051231011748314,-4.1268862672150135,24
44:1018,44:1018:occlusion,visual-beta1-image-seed-44,44,1018,occlusion,occlusion,direct_reach,1,0.025013582780957222,0.0003209266869816929,-1.8108068499714136,8
44:1019,44:1019:occlusion,visual-beta1-image-seed-44,44,1019,occlusion,occlusion,waypoint_reach,0,0.3369169235229492,0.0033991809468716383,-6.061596162617207,24
44:1020,44:1020:occlusion,visual-beta1-image-seed-44,44,1020,occlusion,occlusion,direct_reach,0,0.4411410987377167,0.0008766418322920799,-7.68237030506134,24
44:1021,44:1021:occlusion,visual-beta1-image-seed-44,44,1021,occlusion,occlusion,waypoint_reach,0,0.19291476905345917,0.004982196260243654,-3.959015951026231,24
44:1022,44:1022:occlusion,visual-beta1-image-seed-44,44,1022,occlusion,occlusion,direct_reach,0,0.8743863105773926,0.004836638458073139,-18.298676371574402,24
44:1023,44:1023:occlusion,visual-beta1-image-seed-44,44,1023,occlusion,occlusion,waypoint_reach,0,0.7794477939605713,0.004574653692543507,-15.814313769340515,24
44:1000,44:1000:shuffle,visual-beta1-image-seed-44,44,1000,shuffle,shuffle,direct_reach,0,0.6885300278663635,0.0009390703635290265,-12.31879448890686,24
44:1001,44:1001:shuffle,visual-beta1-image-seed-44,44,1001,shuffle,shuffle,waypoint_reach,0,0.17390936613082886,0.002269160933792591,-6.869801312685013,24
44:1002,44:1002:shuffle,visual-beta1-image-seed-44,44,1002,shuffle,shuffle,direct_reach,0,0.7034148573875427,0.001759480917826295,-13.386748939752579,24
44:1003,44:1003:shuffle,visual-beta1-image-seed-44,44,1003,shuffle,shuffle,waypoint_reach,0,0.36535266041755676,0.0013952634762972593,-6.827568344771862,24
44:1004,44:1004:shuffle,visual-beta1-image-seed-44,44,1004,shuffle,shuffle,direct_reach,0,0.25418171286582947,0.003651617094874382,-6.904867619276047,24
44:1005,44:1005:shuffle,visual-beta1-image-seed-44,44,1005,shuffle,shuffle,waypoint_reach,0,0.4600560665130615,0.001472280826419592,-6.895974174141884,24
44:1006,44:1006:shuffle,visual-beta1-image-seed-44,44,1006,shuffle,shuffle,direct_reach,0,0.511745035648346,0.0015740487724542618,-8.558246843516827,24
44:1007,44:1007:shuffle,visual-beta1-image-seed-44,44,1007,shuffle,shuffle,waypoint_reach,0,0.31893038749694824,0.0020419303327798843,-5.56860863417387,24
44:1008,44:1008:shuffle,visual-beta1-image-seed-44,44,1008,shuffle,shuffle,direct_reach,0,0.22018395364284515,0.0011741241905838251,-6.631510183215141,24
